subject,roi,eccentricity_range,eccentricity_mean,frequency_class,psf,side
11,9,"(20.5, 21.5)",21.0,2,1.0952,0
11,9,"(20.5, 21.5)",21.0,3,6.1283,0
11,9,"(20.5, 21.5)",21.0,4,1.0775,0
11,9,"(21.5, 22.5)",22.0,1,0.7273,0
11,9,"(21.5, 22.5)",22.0,2,1.0455,0
11,9,"(21.5, 22.5)",22.0,3,2.8927,0
11,9,"(21.5, 22.5)",22.0,4,1.0285,0
11,9,"(22.5, 23.5)",23.0,1,1.0,0
11,9,"(22.5, 23.5)",23.0,2,1.0,0
11,9,"(22.5, 23.5)",23.0,3,0.9838,0
11,9,"(22.5, 23.5)",23.0,4,0.9838,0
11,9,"(23.5, 24.5)",24.0,1,0.9583,0
11,9,"(23.5, 24.5)",24.0,2,0.9583,0
11,9,"(23.5, 24.5)",24.0,3,0.9428,0
11,9,"(23.5, 24.5)",24.0,4,0.9428,0
11,9,"(24.5, 25.5)",25.0,1,0.92,0
11,9,"(24.5, 25.5)",25.0,2,0.92,0
11,9,"(24.5, 25.5)",25.0,3,0.9051,0
11,9,"(24.5, 25.5)",25.0,4,0.4525,0
11,10,"(1.5, 2.5)",2.0,1,64.0,0
11,10,"(1.5, 2.5)",2.0,2,16.0,0
11,10,"(1.5, 2.5)",2.0,3,45.2548,0
11,10,"(1.5, 2.5)",2.0,4,64.3467,0
11,10,"(2.5, 3.5)",3.0,1,5.3333,0
11,10,"(2.5, 3.5)",3.0,2,2.0,0
11,10,"(2.5, 3.5)",3.0,3,2.8284,0
11,10,"(2.5, 3.5)",3.0,4,42.8978,0
11,10,"(3.5, 4.5)",4.0,1,5.75,0
11,10,"(3.5, 4.5)",4.0,2,1.5,0
11,10,"(3.5, 4.5)",4.0,3,2.1213,0
11,10,"(3.5, 4.5)",4.0,4,1.4142,0
11,10,"(4.5, 5.5)",5.0,1,4.6,0
11,10,"(4.5, 5.5)",5.0,2,18.2,0
11,10,"(4.5, 5.5)",5.0,3,1.6971,0
11,10,"(4.5, 5.5)",5.0,4,25.7387,0
11,10,"(5.5, 6.5)",6.0,1,2.6667,0
11,10,"(5.5, 6.5)",6.0,2,1.0,0
11,10,"(5.5, 6.5)",6.0,3,1.4142,0
11,10,"(5.5, 6.5)",6.0,4,2.5927,0
11,10,"(6.5, 7.5)",7.0,1,2.2857,0
11,10,"(6.5, 7.5)",7.0,2,0.8571,0
11,10,"(6.5, 7.5)",7.0,3,1.2122,0
11,10,"(6.5, 7.5)",7.0,4,18.3848,0
11,10,"(7.5, 8.5)",8.0,1,2.875,0
11,10,"(7.5, 8.5)",8.0,2,0.75,0
11,10,"(7.5, 8.5)",8.0,3,2.8284,0
11,10,"(7.5, 8.5)",8.0,4,1.0607,0
11,10,"(8.5, 9.5)",9.0,1,2.5556,0
11,10,"(8.5, 9.5)",9.0,2,10.1111,0
11,10,"(8.5, 9.5)",9.0,3,1.7285,0
11,10,"(8.5, 9.5)",9.0,4,14.2993,0
11,10,"(9.5, 10.5)",10.0,1,2.3,0
11,10,"(9.5, 10.5)",10.0,2,2.3,0
11,10,"(9.5, 10.5)",10.0,3,1.5556,0
11,10,"(9.5, 10.5)",10.0,4,12.8693,0
11,10,"(10.5, 11.5)",11.0,1,2.0909,0
11,10,"(10.5, 11.5)",11.0,2,0.5455,0
11,10,"(10.5, 11.5)",11.0,3,1.4142,0
11,10,"(10.5, 11.5)",11.0,4,11.6994,0
11,10,"(11.5, 12.5)",12.0,1,10.6667,0
11,10,"(11.5, 12.5)",12.0,2,2.6667,0
11,10,"(11.5, 12.5)",12.0,3,5.3033,0
11,10,"(11.5, 12.5)",12.0,4,10.7245,0
11,10,"(12.5, 13.5)",13.0,1,1.2308,0
11,10,"(12.5, 13.5)",13.0,2,2.4615,0
11,10,"(12.5, 13.5)",13.0,3,4.8954,0
11,10,"(12.5, 13.5)",13.0,4,1.7406,0
11,10,"(13.5, 14.5)",14.0,1,1.6429,0
11,10,"(13.5, 14.5)",14.0,2,2.2857,0
11,10,"(13.5, 14.5)",14.0,3,0.6061,0
11,10,"(13.5, 14.5)",14.0,4,1.6162,0
11,10,"(14.5, 15.5)",15.0,1,2.1333,0
11,10,"(14.5, 15.5)",15.0,2,0.4,0
11,10,"(14.5, 15.5)",15.0,3,4.2426,0
11,10,"(14.5, 15.5)",15.0,4,1.5085,0
11,10,"(15.5, 16.5)",16.0,1,2.0,0
11,10,"(15.5, 16.5)",16.0,2,0.375,0
11,10,"(15.5, 16.5)",16.0,3,8.0433,0
11,10,"(15.5, 16.5)",16.0,4,8.0433,0
11,10,"(16.5, 17.5)",17.0,1,0.9412,0
11,10,"(16.5, 17.5)",17.0,2,0.3529,0
11,10,"(16.5, 17.5)",17.0,3,0.4991,0
11,10,"(16.5, 17.5)",17.0,4,7.5702,0
11,10,"(17.5, 18.5)",18.0,1,1.2778,0
11,10,"(17.5, 18.5)",18.0,2,0.3333,0
11,10,"(17.5, 18.5)",18.0,3,3.5355,0
11,10,"(17.5, 18.5)",18.0,4,1.2571,0
11,10,"(18.5, 19.5)",19.0,1,0.8421,0
11,10,"(18.5, 19.5)",19.0,2,0.3158,0
11,10,"(18.5, 19.5)",19.0,3,0.4466,0
11,10,"(18.5, 19.5)",19.0,4,6.7733,0
11,10,"(19.5, 20.5)",20.0,1,1.15,0
11,10,"(19.5, 20.5)",20.0,2,1.15,0
11,10,"(19.5, 20.5)",20.0,3,0.4243,0
11,10,"(19.5, 20.5)",20.0,4,0.5657,0
11,10,"(20.5, 21.5)",21.0,1,1.0952,0
11,10,"(20.5, 21.5)",21.0,2,0.7619,0
11,10,"(20.5, 21.5)",21.0,3,1.0775,0
11,10,"(20.5, 21.5)",21.0,4,0.5387,0
11,10,"(21.5, 22.5)",22.0,1,1.0455,0
11,10,"(21.5, 22.5)",22.0,2,1.0455,0
11,10,"(21.5, 22.5)",22.0,3,1.0285,0
11,10,"(21.5, 22.5)",22.0,4,0.3857,0
11,10,"(22.5, 23.5)",23.0,1,1.0,0
11,10,"(22.5, 23.5)",23.0,2,1.0,0
11,10,"(22.5, 23.5)",23.0,3,0.9838,0
11,10,"(22.5, 23.5)",23.0,4,0.3689,0
11,10,"(23.5, 24.5)",24.0,1,0.9583,0
11,10,"(23.5, 24.5)",24.0,2,0.9583,0
11,10,"(23.5, 24.5)",24.0,3,0.9428,0
11,10,"(23.5, 24.5)",24.0,4,1.8856,0
11,10,"(24.5, 25.5)",25.0,1,0.64,0
11,10,"(24.5, 25.5)",25.0,2,0.92,0
11,10,"(24.5, 25.5)",25.0,3,0.9051,0
11,10,"(24.5, 25.5)",25.0,4,1.8102,0
11,11,"(1.5, 2.5)",2.0,1,32.0,0
11,11,"(1.5, 2.5)",2.0,2,45.5,0
11,11,"(1.5, 2.5)",2.0,3,64.3467,0
11,11,"(1.5, 2.5)",2.0,4,64.3467,0
11,11,"(2.5, 3.5)",3.0,1,10.6667,0
11,11,"(2.5, 3.5)",3.0,2,30.3333,0
11,11,"(2.5, 3.5)",3.0,3,42.8978,0
11,11,"(2.5, 3.5)",3.0,4,30.1699,0
11,11,"(3.5, 4.5)",4.0,1,16.0,0
11,11,"(3.5, 4.5)",4.0,2,2.0,0
11,11,"(3.5, 4.5)",4.0,3,32.1734,0
11,11,"(3.5, 4.5)",4.0,4,32.1734,0
11,11,"(4.5, 5.5)",5.0,1,12.8,0
11,11,"(4.5, 5.5)",5.0,2,18.2,0
11,11,"(4.5, 5.5)",5.0,3,25.7387,0
11,11,"(4.5, 5.5)",5.0,4,25.7387,0
11,11,"(5.5, 6.5)",6.0,1,3.8333,0
11,11,"(5.5, 6.5)",6.0,2,1.0,0
11,11,"(5.5, 6.5)",6.0,3,21.4489,0
11,11,"(5.5, 6.5)",6.0,4,3.7712,0
11,11,"(6.5, 7.5)",7.0,1,9.1429,0
11,11,"(6.5, 7.5)",7.0,2,0.8571,0
11,11,"(6.5, 7.5)",7.0,3,12.93,0
11,11,"(6.5, 7.5)",7.0,4,12.93,0
11,11,"(7.5, 8.5)",8.0,1,4.0,0
11,11,"(7.5, 8.5)",8.0,2,1.375,0
11,11,"(7.5, 8.5)",8.0,3,16.0867,0
11,11,"(7.5, 8.5)",8.0,4,11.3137,0
11,11,"(8.5, 9.5)",9.0,1,1.7778,0
11,11,"(8.5, 9.5)",9.0,2,0.6667,0
11,11,"(8.5, 9.5)",9.0,3,14.2993,0
11,11,"(8.5, 9.5)",9.0,4,10.0566,0
11,11,"(9.5, 10.5)",10.0,1,6.4,0
11,11,"(9.5, 10.5)",10.0,2,9.1,0
11,11,"(9.5, 10.5)",10.0,3,12.8693,0
11,11,"(9.5, 10.5)",10.0,4,9.051,0
11,11,"(10.5, 11.5)",11.0,1,5.8182,0
11,11,"(10.5, 11.5)",11.0,2,8.2727,0
11,11,"(10.5, 11.5)",11.0,3,11.6994,0
11,11,"(10.5, 11.5)",11.0,4,2.957,0
11,11,"(11.5, 12.5)",12.0,1,10.6667,0
11,11,"(11.5, 12.5)",12.0,2,1.3333,0
11,11,"(11.5, 12.5)",12.0,3,7.5425,0
11,11,"(11.5, 12.5)",12.0,4,5.3033,0
11,11,"(12.5, 13.5)",13.0,1,4.9231,0
11,11,"(12.5, 13.5)",13.0,2,0.4615,0
11,11,"(12.5, 13.5)",13.0,3,4.8954,0
11,11,"(12.5, 13.5)",13.0,4,9.8995,0
11,11,"(13.5, 14.5)",14.0,1,1.6429,0
11,11,"(13.5, 14.5)",14.0,2,1.6429,0
11,11,"(13.5, 14.5)",14.0,3,6.465,0
11,11,"(13.5, 14.5)",14.0,4,1.6162,0
11,11,"(14.5, 15.5)",15.0,1,1.5333,0
11,11,"(14.5, 15.5)",15.0,2,0.4,0
11,11,"(14.5, 15.5)",15.0,3,6.034,0
11,11,"(14.5, 15.5)",15.0,4,1.5085,0
11,11,"(15.5, 16.5)",16.0,1,1.4375,0
11,11,"(15.5, 16.5)",16.0,2,0.6875,0
11,11,"(15.5, 16.5)",16.0,3,5.6569,0
11,11,"(15.5, 16.5)",16.0,4,1.4142,0
11,11,"(16.5, 17.5)",17.0,1,1.3529,0
11,11,"(16.5, 17.5)",17.0,2,1.3529,0
11,11,"(16.5, 17.5)",17.0,3,7.5702,0
11,11,"(16.5, 17.5)",17.0,4,5.3241,0
11,11,"(17.5, 18.5)",18.0,1,1.2778,0
11,11,"(17.5, 18.5)",18.0,2,0.3333,0
11,11,"(17.5, 18.5)",18.0,3,7.1496,0
11,11,"(17.5, 18.5)",18.0,4,1.2571,0
11,11,"(18.5, 19.5)",19.0,1,1.2105,0
11,11,"(18.5, 19.5)",19.0,2,0.3158,0
11,11,"(18.5, 19.5)",19.0,3,6.7733,0
11,11,"(18.5, 19.5)",19.0,4,0.2977,0
11,11,"(19.5, 20.5)",20.0,1,1.15,0
11,11,"(19.5, 20.5)",20.0,2,0.3,0
11,11,"(19.5, 20.5)",20.0,3,0.4243,0
11,11,"(19.5, 20.5)",20.0,4,0.2828,0
11,11,"(20.5, 21.5)",21.0,1,1.0952,0
11,11,"(20.5, 21.5)",21.0,2,0.2857,0
11,11,"(20.5, 21.5)",21.0,3,0.4041,0
11,11,"(20.5, 21.5)",21.0,4,0.2694,0
11,11,"(21.5, 22.5)",22.0,1,1.0455,0
11,11,"(21.5, 22.5)",22.0,2,0.2727,0
11,11,"(21.5, 22.5)",22.0,3,1.4785,0
11,11,"(21.5, 22.5)",22.0,4,0.2571,0
11,11,"(22.5, 23.5)",23.0,1,1.0,0
11,11,"(22.5, 23.5)",23.0,2,0.2609,0
11,11,"(22.5, 23.5)",23.0,3,0.6764,0
11,11,"(22.5, 23.5)",23.0,4,0.9838,0
11,11,"(23.5, 24.5)",24.0,1,0.9583,0
11,11,"(23.5, 24.5)",24.0,2,0.9583,0
11,11,"(23.5, 24.5)",24.0,3,0.6482,0
11,11,"(23.5, 24.5)",24.0,4,0.2357,0
11,12,"(1.5, 2.5)",2.0,1,8.0,0
11,12,"(1.5, 2.5)",2.0,2,3.0,0
11,12,"(1.5, 2.5)",2.0,3,31.8198,0
11,12,"(1.5, 2.5)",2.0,4,11.3137,0
11,12,"(2.5, 3.5)",3.0,1,2.0,0
11,12,"(2.5, 3.5)",3.0,2,5.3333,0
11,12,"(2.5, 3.5)",3.0,3,21.2132,0
11,12,"(2.5, 3.5)",3.0,4,1.8856,0
11,12,"(3.5, 4.5)",4.0,1,4.0,0
11,12,"(3.5, 4.5)",4.0,2,4.0,0
11,12,"(3.5, 4.5)",4.0,3,15.9099,0
11,12,"(3.5, 4.5)",4.0,4,1.4142,0
11,12,"(4.5, 5.5)",5.0,1,3.2,0
11,12,"(4.5, 5.5)",5.0,2,3.2,0
11,12,"(4.5, 5.5)",5.0,3,1.6971,0
11,12,"(4.5, 5.5)",5.0,4,1.1314,0
11,12,"(5.5, 6.5)",6.0,1,1.3333,0
11,12,"(5.5, 6.5)",6.0,2,2.6667,0
11,12,"(5.5, 6.5)",6.0,3,1.4142,0
11,12,"(5.5, 6.5)",6.0,4,0.9428,0
11,12,"(6.5, 7.5)",7.0,1,1.1429,0
11,12,"(6.5, 7.5)",7.0,2,2.2857,0
11,12,"(6.5, 7.5)",7.0,3,1.2122,0
11,12,"(6.5, 7.5)",7.0,4,0.8081,0
11,12,"(7.5, 8.5)",8.0,1,2.0,0
11,12,"(7.5, 8.5)",8.0,2,2.0,0
11,12,"(7.5, 8.5)",8.0,3,7.955,0
11,12,"(7.5, 8.5)",8.0,4,0.7071,0
11,12,"(8.5, 9.5)",9.0,1,0.8889,0
11,12,"(8.5, 9.5)",9.0,2,1.7778,0
11,12,"(8.5, 9.5)",9.0,3,7.0711,0
11,12,"(8.5, 9.5)",9.0,4,0.6285,0
11,12,"(9.5, 10.5)",10.0,1,12.8,0
11,12,"(9.5, 10.5)",10.0,2,3.2,0
11,12,"(9.5, 10.5)",10.0,3,6.364,0
11,12,"(9.5, 10.5)",10.0,4,12.8693,0
11,12,"(10.5, 11.5)",11.0,1,11.6364,0
11,12,"(10.5, 11.5)",11.0,2,1.4545,0
11,12,"(10.5, 11.5)",11.0,3,1.0285,0
11,12,"(10.5, 11.5)",11.0,4,5.7854,0
11,12,"(11.5, 12.5)",12.0,1,10.6667,0
11,12,"(11.5, 12.5)",12.0,2,0.9167,0
11,12,"(11.5, 12.5)",12.0,3,5.3033,0
11,12,"(11.5, 12.5)",12.0,4,5.3033,0
11,12,"(12.5, 13.5)",13.0,1,1.2308,0
11,12,"(12.5, 13.5)",13.0,2,0.8462,0
11,12,"(12.5, 13.5)",13.0,3,4.8954,0
11,12,"(12.5, 13.5)",13.0,4,4.8954,0
11,12,"(13.5, 14.5)",14.0,1,1.1429,0
11,12,"(13.5, 14.5)",14.0,2,9.1429,0
11,12,"(13.5, 14.5)",14.0,3,4.5457,0
11,12,"(13.5, 14.5)",14.0,4,9.1924,0
11,12,"(14.5, 15.5)",15.0,1,6.0667,0
11,12,"(14.5, 15.5)",15.0,2,1.0667,0
11,12,"(14.5, 15.5)",15.0,3,4.2426,0
11,12,"(14.5, 15.5)",15.0,4,8.5796,0
11,12,"(15.5, 16.5)",16.0,1,2.8125,0
11,12,"(15.5, 16.5)",16.0,2,1.0,0
11,12,"(15.5, 16.5)",16.0,3,3.9775,0
11,12,"(15.5, 16.5)",16.0,4,0.3536,0
11,12,"(16.5, 17.5)",17.0,1,0.4706,0
11,12,"(16.5, 17.5)",17.0,2,0.4706,0
11,12,"(16.5, 17.5)",17.0,3,2.662,0
11,12,"(16.5, 17.5)",17.0,4,0.3328,0
11,12,"(17.5, 18.5)",18.0,1,1.7778,0
11,12,"(17.5, 18.5)",18.0,2,0.8889,0
11,12,"(17.5, 18.5)",18.0,3,0.6285,0
11,12,"(17.5, 18.5)",18.0,4,0.6285,0
11,12,"(18.5, 19.5)",19.0,1,4.7895,0
11,12,"(18.5, 19.5)",19.0,2,1.2105,0
11,12,"(18.5, 19.5)",19.0,3,2.3818,0
11,12,"(18.5, 19.5)",19.0,4,0.2977,0
11,12,"(19.5, 20.5)",20.0,1,4.55,0
11,12,"(19.5, 20.5)",20.0,2,0.8,0
11,12,"(19.5, 20.5)",20.0,3,4.5255,0
11,12,"(19.5, 20.5)",20.0,4,6.4347,0
11,12,"(21.5, 22.5)",22.0,1,4.1364,0
11,12,"(21.5, 22.5)",22.0,2,1.0455,0
11,12,"(21.5, 22.5)",22.0,3,0.5143,0
11,12,"(21.5, 22.5)",22.0,4,0.2571,0
11,12,"(23.5, 24.5)",24.0,1,3.7917,0
11,12,"(23.5, 24.5)",24.0,2,0.6667,0
11,12,"(23.5, 24.5)",24.0,3,0.4714,0
11,12,"(23.5, 24.5)",24.0,4,0.4714,0
11,1,"(1.5, 2.5)",2.0,1,4.0,1
11,1,"(1.5, 2.5)",2.0,2,4.0,1
11,1,"(1.5, 2.5)",2.0,3,11.3137,1
11,1,"(1.5, 2.5)",2.0,4,7.7782,1
11,1,"(2.5, 3.5)",3.0,1,2.6667,1
11,1,"(2.5, 3.5)",3.0,2,2.6667,1
11,1,"(2.5, 3.5)",3.0,3,2.8284,1
11,1,"(2.5, 3.5)",3.0,4,10.8423,1
11,1,"(3.5, 4.5)",4.0,1,11.25,1
11,1,"(3.5, 4.5)",4.0,2,5.75,1
11,1,"(3.5, 4.5)",4.0,3,2.1213,1
11,1,"(3.5, 4.5)",4.0,4,2.1213,1
11,1,"(4.5, 5.5)",5.0,1,9.0,1
11,1,"(4.5, 5.5)",5.0,2,4.6,1
11,1,"(4.5, 5.5)",5.0,3,4.5255,1
11,1,"(4.5, 5.5)",5.0,4,1.6971,1
11,1,"(5.5, 6.5)",6.0,1,7.5,1
11,1,"(5.5, 6.5)",6.0,2,3.8333,1
11,1,"(5.5, 6.5)",6.0,3,3.7712,1
11,1,"(5.5, 6.5)",6.0,4,0.9428,1
11,1,"(6.5, 7.5)",7.0,1,6.4286,1
11,1,"(6.5, 7.5)",7.0,2,6.4286,1
11,1,"(6.5, 7.5)",7.0,3,1.2122,1
11,1,"(6.5, 7.5)",7.0,4,1.2122,1
11,1,"(7.5, 8.5)",8.0,1,0.75,1
11,1,"(7.5, 8.5)",8.0,2,5.625,1
11,1,"(7.5, 8.5)",8.0,3,1.0607,1
11,1,"(7.5, 8.5)",8.0,4,2.8284,1
11,1,"(8.5, 9.5)",9.0,1,1.2222,1
11,1,"(8.5, 9.5)",9.0,2,2.5556,1
11,1,"(8.5, 9.5)",9.0,3,0.9428,1
11,1,"(8.5, 9.5)",9.0,4,2.5142,1
11,1,"(9.5, 10.5)",10.0,1,4.5,1
11,1,"(9.5, 10.5)",10.0,2,2.3,1
11,1,"(9.5, 10.5)",10.0,3,0.8485,1
11,1,"(9.5, 10.5)",10.0,4,9.051,1
11,1,"(10.5, 11.5)",11.0,1,4.0909,1
11,1,"(10.5, 11.5)",11.0,2,1.4545,1
11,1,"(10.5, 11.5)",11.0,3,8.2282,1
11,1,"(10.5, 11.5)",11.0,4,8.2282,1
11,1,"(11.5, 12.5)",12.0,1,3.75,1
11,1,"(11.5, 12.5)",12.0,2,3.75,1
11,1,"(11.5, 12.5)",12.0,3,0.7071,1
11,1,"(11.5, 12.5)",12.0,4,7.5425,1
11,1,"(12.5, 13.5)",13.0,1,3.4615,1
11,1,"(12.5, 13.5)",13.0,2,3.4615,1
11,1,"(12.5, 13.5)",13.0,3,0.6527,1
11,1,"(12.5, 13.5)",13.0,4,1.1966,1
11,1,"(13.5, 14.5)",14.0,1,3.2143,1
11,1,"(13.5, 14.5)",14.0,2,3.2143,1
11,1,"(13.5, 14.5)",14.0,3,6.465,1
11,1,"(13.5, 14.5)",14.0,4,6.465,1
11,1,"(14.5, 15.5)",15.0,1,3.0,1
11,1,"(14.5, 15.5)",15.0,2,3.0,1
11,1,"(14.5, 15.5)",15.0,3,6.034,1
11,1,"(14.5, 15.5)",15.0,4,0.3771,1
11,1,"(15.5, 16.5)",16.0,1,2.8125,1
11,1,"(15.5, 16.5)",16.0,2,1.0,1
11,1,"(15.5, 16.5)",16.0,3,5.6569,1
11,1,"(15.5, 16.5)",16.0,4,5.6569,1
11,1,"(16.5, 17.5)",17.0,1,1.3529,1
11,1,"(16.5, 17.5)",17.0,2,2.6471,1
11,1,"(16.5, 17.5)",17.0,3,5.3241,1
11,1,"(16.5, 17.5)",17.0,4,5.3241,1
11,1,"(17.5, 18.5)",18.0,1,0.6111,1
11,1,"(17.5, 18.5)",18.0,2,0.8889,1
11,1,"(17.5, 18.5)",18.0,3,5.0283,1
11,1,"(17.5, 18.5)",18.0,4,5.0283,1
11,1,"(18.5, 19.5)",19.0,1,0.5789,1
11,1,"(18.5, 19.5)",19.0,2,1.2105,1
11,1,"(18.5, 19.5)",19.0,3,4.7637,1
11,1,"(18.5, 19.5)",19.0,4,0.2977,1
11,1,"(19.5, 20.5)",20.0,1,0.55,1
11,1,"(19.5, 20.5)",20.0,2,0.8,1
11,1,"(19.5, 20.5)",20.0,3,4.5255,1
11,1,"(19.5, 20.5)",20.0,4,0.2828,1
11,1,"(20.5, 21.5)",21.0,1,0.5238,1
11,1,"(20.5, 21.5)",21.0,2,0.7619,1
11,1,"(20.5, 21.5)",21.0,3,4.31,1
11,1,"(20.5, 21.5)",21.0,4,0.2694,1
11,1,"(21.5, 22.5)",22.0,1,2.0455,1
11,1,"(21.5, 22.5)",22.0,2,1.0455,1
11,1,"(21.5, 22.5)",22.0,3,5.8497,1
11,1,"(21.5, 22.5)",22.0,4,0.2571,1
11,1,"(22.5, 23.5)",23.0,1,1.3913,1
11,1,"(22.5, 23.5)",23.0,2,1.0,1
11,1,"(22.5, 23.5)",23.0,3,3.9352,1
11,1,"(22.5, 23.5)",23.0,4,3.9352,1
11,1,"(23.5, 24.5)",24.0,1,0.9583,1
11,1,"(23.5, 24.5)",24.0,2,0.6667,1
11,1,"(23.5, 24.5)",24.0,3,3.7712,1
11,1,"(23.5, 24.5)",24.0,4,3.7712,1
11,1,"(24.5, 25.5)",25.0,1,0.44,1
11,1,"(24.5, 25.5)",25.0,2,0.64,1
11,1,"(24.5, 25.5)",25.0,3,3.6204,1
11,1,"(24.5, 25.5)",25.0,4,3.6204,1
11,2,"(1.5, 2.5)",2.0,1,11.5,1
11,2,"(1.5, 2.5)",2.0,2,8.0,1
11,2,"(1.5, 2.5)",2.0,3,7.7782,1
11,2,"(1.5, 2.5)",2.0,4,11.3137,1
11,2,"(2.5, 3.5)",3.0,1,10.6667,1
11,2,"(2.5, 3.5)",3.0,2,5.3333,1
11,2,"(2.5, 3.5)",3.0,3,15.0849,1
11,2,"(2.5, 3.5)",3.0,4,7.5425,1
11,2,"(3.5, 4.5)",4.0,1,8.0,1
11,2,"(3.5, 4.5)",4.0,2,4.0,1
11,2,"(3.5, 4.5)",4.0,3,11.3137,1
11,2,"(3.5, 4.5)",4.0,4,5.6569,1
11,2,"(4.5, 5.5)",5.0,1,6.4,1
11,2,"(4.5, 5.5)",5.0,2,4.6,1
11,2,"(4.5, 5.5)",5.0,3,9.051,1
11,2,"(4.5, 5.5)",5.0,4,4.5255,1
11,2,"(5.5, 6.5)",6.0,1,5.3333,1
11,2,"(5.5, 6.5)",6.0,2,3.8333,1
11,2,"(5.5, 6.5)",6.0,3,7.5425,1
11,2,"(5.5, 6.5)",6.0,4,3.7712,1
11,2,"(6.5, 7.5)",7.0,1,4.5714,1
11,2,"(6.5, 7.5)",7.0,2,4.5714,1
11,2,"(6.5, 7.5)",7.0,3,6.465,1
11,2,"(6.5, 7.5)",7.0,4,3.2325,1
11,2,"(7.5, 8.5)",8.0,1,4.0,1
11,2,"(7.5, 8.5)",8.0,2,4.0,1
11,2,"(7.5, 8.5)",8.0,3,5.6569,1
11,2,"(7.5, 8.5)",8.0,4,2.8284,1
11,2,"(8.5, 9.5)",9.0,1,3.5556,1
11,2,"(8.5, 9.5)",9.0,2,3.5556,1
11,2,"(8.5, 9.5)",9.0,3,5.0283,1
11,2,"(8.5, 9.5)",9.0,4,2.5142,1
11,2,"(9.5, 10.5)",10.0,1,3.2,1
11,2,"(9.5, 10.5)",10.0,2,3.2,1
11,2,"(9.5, 10.5)",10.0,3,4.5255,1
11,2,"(9.5, 10.5)",10.0,4,2.2627,1
11,2,"(10.5, 11.5)",11.0,1,2.9091,1
11,2,"(10.5, 11.5)",11.0,2,2.9091,1
11,2,"(10.5, 11.5)",11.0,3,4.1141,1
11,2,"(10.5, 11.5)",11.0,4,2.057,1
11,2,"(11.5, 12.5)",12.0,1,2.6667,1
11,2,"(11.5, 12.5)",12.0,2,2.6667,1
11,2,"(11.5, 12.5)",12.0,3,5.3033,1
11,2,"(11.5, 12.5)",12.0,4,1.8856,1
11,2,"(12.5, 13.5)",13.0,1,7.0,1
11,2,"(12.5, 13.5)",13.0,2,2.4615,1
11,2,"(12.5, 13.5)",13.0,3,4.8954,1
11,2,"(12.5, 13.5)",13.0,4,1.7406,1
11,2,"(13.5, 14.5)",14.0,1,2.2857,1
11,2,"(13.5, 14.5)",14.0,2,2.2857,1
11,2,"(13.5, 14.5)",14.0,3,3.2325,1
11,2,"(13.5, 14.5)",14.0,4,1.6162,1
11,2,"(14.5, 15.5)",15.0,1,1.5333,1
11,2,"(14.5, 15.5)",15.0,2,2.1333,1
11,2,"(14.5, 15.5)",15.0,3,3.017,1
11,2,"(14.5, 15.5)",15.0,4,1.5085,1
11,2,"(15.5, 16.5)",16.0,1,1.4375,1
11,2,"(15.5, 16.5)",16.0,2,1.4375,1
11,2,"(15.5, 16.5)",16.0,3,2.8284,1
11,2,"(15.5, 16.5)",16.0,4,1.4142,1
11,2,"(16.5, 17.5)",17.0,1,1.8824,1
11,2,"(16.5, 17.5)",17.0,2,1.8824,1
11,2,"(16.5, 17.5)",17.0,3,2.662,1
11,2,"(16.5, 17.5)",17.0,4,1.331,1
11,2,"(17.5, 18.5)",18.0,1,1.7778,1
11,2,"(17.5, 18.5)",18.0,2,1.2778,1
11,2,"(17.5, 18.5)",18.0,3,2.5142,1
11,2,"(17.5, 18.5)",18.0,4,1.2571,1
11,2,"(18.5, 19.5)",19.0,1,1.2105,1
11,2,"(18.5, 19.5)",19.0,2,1.2105,1
11,2,"(18.5, 19.5)",19.0,3,2.3818,1
11,2,"(18.5, 19.5)",19.0,4,1.1909,1
11,2,"(19.5, 20.5)",20.0,1,1.6,1
11,2,"(19.5, 20.5)",20.0,2,1.6,1
11,2,"(19.5, 20.5)",20.0,3,2.2627,1
11,2,"(19.5, 20.5)",20.0,4,1.1314,1
11,2,"(20.5, 21.5)",21.0,1,1.0952,1
11,2,"(20.5, 21.5)",21.0,2,1.0952,1
11,2,"(20.5, 21.5)",21.0,3,2.155,1
11,2,"(20.5, 21.5)",21.0,4,1.0775,1
11,2,"(21.5, 22.5)",22.0,1,4.1364,1
11,2,"(21.5, 22.5)",22.0,2,1.0455,1
11,2,"(21.5, 22.5)",22.0,3,2.057,1
11,2,"(21.5, 22.5)",22.0,4,1.0285,1
11,2,"(22.5, 23.5)",23.0,1,1.3913,1
11,2,"(22.5, 23.5)",23.0,2,1.3913,1
11,2,"(22.5, 23.5)",23.0,3,1.9676,1
11,2,"(22.5, 23.5)",23.0,4,0.9838,1
11,2,"(23.5, 24.5)",24.0,1,3.7917,1
11,2,"(23.5, 24.5)",24.0,2,1.3333,1
11,2,"(23.5, 24.5)",24.0,3,1.8856,1
11,2,"(23.5, 24.5)",24.0,4,0.9428,1
11,3,"(1.5, 2.5)",2.0,1,11.5,1
11,3,"(1.5, 2.5)",2.0,2,3.0,1
11,3,"(1.5, 2.5)",2.0,3,11.3137,1
11,3,"(1.5, 2.5)",2.0,4,4.2426,1
11,3,"(2.5, 3.5)",3.0,1,7.6667,1
11,3,"(2.5, 3.5)",3.0,2,2.0,1
